hotspot,month,lat,lon,violations
"J:BTP145 - Sri Hatti Maramma Circle, Domluru",2024-04-01,12.961378663109306,77.63566807686861,5
J:BTP146 - Domlur Water Tank,2023-11-01,12.96045291304348,77.63866715217391,23
J:BTP146 - Domlur Water Tank,2023-12-01,12.960681912903226,77.6387597451613,31
J:BTP146 - Domlur Water Tank,2024-01-01,12.960667361111112,77.63879934444444,36
J:BTP146 - Domlur Water Tank,2024-02-01,12.960262077777777,77.63883096666667,18
J:BTP146 - Domlur Water Tank,2024-03-01,12.960264991666667,77.63916218055556,36
J:BTP146 - Domlur Water Tank,2024-04-01,12.9607385,77.63918815,2
"J:BTP148 - 17th Main, Doopanahalli Bus Stop",2023-11-01,12.961541055007268,77.6430251910298,41
"J:BTP148 - 17th Main, Doopanahalli Bus Stop",2023-12-01,12.964999264614137,77.6418267441097,242
"J:BTP148 - 17th Main, Doopanahalli Bus Stop",2024-01-01,12.963496238335214,77.64215954153372,215
"J:BTP148 - 17th Main, Doopanahalli Bus Stop",2024-02-01,12.962931424414624,77.64263153553581,158
"J:BTP148 - 17th Main, Doopanahalli Bus Stop",2024-03-01,12.962546129328603,77.64264022143534,69
"J:BTP148 - 17th Main, Doopanahalli Bus Stop",2024-04-01,12.963288565,77.64179807000001,20
J:BTP155 - Katriguppe Junction,2023-11-01,12.926716676470589,77.55059763529412,17
J:BTP155 - Katriguppe Junction,2023-12-01,12.926743464462811,77.55079169834711,121
J:BTP155 - Katriguppe Junction,2024-01-01,12.926985981818182,77.55092594545455,11
J:BTP155 - Katriguppe Junction,2024-02-01,12.926700445454545,77.5507291590909,22
J:BTP155 - Katriguppe Junction,2024-03-01,12.926643001612902,77.55074120483872,62
J:BTP155 - Katriguppe Junction,2024-04-01,12.92664939245283,77.5506952028302,106
"J:BTP159 - JP Nagar Metro, ORR",2023-11-01,12.906142311111111,77.57352572592592,27
"J:BTP159 - JP Nagar Metro, ORR",2023-12-01,12.907635178499998,77.5712722615,20
"J:BTP159 - JP Nagar Metro, ORR",2024-01-01,12.906188499999999,77.57267396666667,3
"J:BTP159 - JP Nagar Metro, ORR",2024-02-01,12.907077780706297,77.57309478733717,5
"J:BTP159 - JP Nagar Metro, ORR",2024-03-01,12.906093752499999,77.573174475,40
"J:BTP159 - JP Nagar Metro, ORR",2024-04-01,12.905245833333334,77.5733645,6
"J:BTP163 - 16th Main Road, BTM Layout",2023-11-01,12.913946602727274,77.6081354790909,110
"J:BTP163 - 16th Main Road, BTM Layout",2023-12-01,12.91524533445378,77.60846996974789,119
"J:BTP163 - 16th Main Road, BTM Layout",2024-01-01,12.91481633114754,77.60817860819672,61
"J:BTP163 - 16th Main Road, BTM Layout",2024-02-01,12.91869834,77.60979266,5
"J:BTP163 - 16th Main Road, BTM Layout",2024-03-01,12.916078064999999,77.60935432833334,60
"J:BTP163 - 16th Main Road, BTM Layout",2024-04-01,12.916443,77.60993158888888,9
J:BTP166 - Coffee Board Junction,2023-11-01,12.984333052777778,77.59484728611112,36
J:BTP166 - Coffee Board Junction,2023-12-01,12.984848155555555,77.5943406611111,18
J:BTP166 - Coffee Board Junction,2024-01-01,12.984672771428572,77.59439912142857,14
J:BTP166 - Coffee Board Junction,2024-02-01,12.985456716666667,77.59398706111112,18
J:BTP166 - Coffee Board Junction,2024-03-01,12.985410842307694,77.59392523461538,26
J:BTP166 - Coffee Board Junction,2024-04-01,12.985315677777777,77.594077,9
J:BTP167 - JC Road Junction,2023-11-01,12.958112844,77.581625868,25
J:BTP167 - JC Road Junction,2023-12-01,12.958105396969696,77.58099173030303,66
J:BTP167 - JC Road Junction,2024-01-01,12.958054219298246,77.58124777894737,57
J:BTP167 - JC Road Junction,2024-02-01,12.958939241975308,77.58117211111112,81
J:BTP167 - JC Road Junction,2024-03-01,12.958212898,77.581201568,100
J:BTP167 - JC Road Junction,2024-04-01,12.957782966455683,77.5817913987539,43
"J:BTP168 - MSR Building, JC Road",2023-11-01,12.961296950000001,77.58593105,2
"J:BTP168 - MSR Building, JC Road",2023-12-01,12.96119333076923,77.58459662307692,26
"J:BTP168 - MSR Building, JC Road",2024-01-01,12.961020415789474,77.58468295263158,19
"J:BTP168 - MSR Building, JC Road",2024-02-01,12.961099705405406,77.58419522972973,37
"J:BTP168 - MSR Building, JC Road",2024-03-01,12.9612773875,77.5839479675,40
"J:BTP168 - MSR Building, JC Road",2024-04-01,12.96138425,77.5840814375,8
"J:BTP170 - Dr. Bheem Rao Palace, Chord Road",2023-11-01,12.990161060714286,77.55146320714286,28
"J:BTP170 - Dr. Bheem Rao Palace, Chord Road",2023-12-01,12.990276482389937,77.55104626918238,159
"J:BTP170 - Dr. Bheem Rao Palace, Chord Road",2024-01-01,12.98997502739726,77.55078071369863,73
"J:BTP170 - Dr. Bheem Rao Palace, Chord Road",2024-02-01,12.990439936363638,77.55116581283423,187
"J:BTP170 - Dr. Bheem Rao Palace, Chord Road",2024-03-01,12.990485521927322,77.5515273379368,97
"J:BTP170 - Dr. Bheem Rao Palace, Chord Road",2024-04-01,12.991280720689657,77.55247979310344,29
J:BTP171 - Indian Express (Balekundri),2023-11-01,12.986412514285714,77.59535815714285,7
J:BTP171 - Indian Express (Balekundri),2023-12-01,12.9864674,77.59868868461538,13
J:BTP171 - Indian Express (Balekundri),2024-01-01,12.986843258823528,77.59858362941176,34
J:BTP171 - Indian Express (Balekundri),2024-02-01,12.98706151153846,77.59859457307692,26
J:BTP171 - Indian Express (Balekundri),2024-03-01,12.985147117857142,77.59939192142858,28
J:BTP171 - Indian Express (Balekundri),2024-04-01,12.984844583333333,77.59940386666666,6
J:BTP172 - Nanjappa Circle,2023-11-01,12.961958590666667,77.59951965066666,75
J:BTP172 - Nanjappa Circle,2023-12-01,12.961531213839285,77.59956603660714,224
J:BTP172 - Nanjappa Circle,2024-01-01,12.961838577987423,77.5995199591195,159
J:BTP172 - Nanjappa Circle,2024-02-01,12.961644272093023,77.59947710852713,129
J:BTP172 - Nanjappa Circle,2024-03-01,12.961692262025316,77.59945640316455,158
J:BTP172 - Nanjappa Circle,2024-04-01,12.96190786451613,77.5989174,31
J:BTP173 - TMC,2023-11-01,12.982263214285714,77.59872005714286,35
J:BTP173 - TMC,2023-12-01,12.982417554761904,77.5986818952381,42
J:BTP173 - TMC,2024-01-01,12.982235308,77.5985773,25
J:BTP173 - TMC,2024-02-01,12.982322044444444,77.59871885,18
J:BTP173 - TMC,2024-03-01,12.982288282142857,77.59879049642858,28
J:BTP173 - TMC,2024-04-01,12.982902724999999,77.599377175,4
"J:BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",2023-11-01,12.91727426,77.57807980444444,45
"J:BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",2023-12-01,12.917362353846155,77.5782423076923,52
"J:BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",2024-01-01,12.917335119999999,77.5782280975,40
"J:BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",2024-02-01,12.916990694999999,77.578966405,20
"J:BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",2024-03-01,12.9174427875,77.5782326,32
"J:BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",2024-04-01,12.917287642857143,77.57949227142856,7
"J:BTP177 - Aurobindo Circle, ORR",2023-11-01,12.91722355,77.58463384000001,20
"J:BTP177 - Aurobindo Circle, ORR",2023-12-01,12.916482801960786,77.58545125294118,51
"J:BTP177 - Aurobindo Circle, ORR",2024-01-01,12.91633044375,77.58511886875,16
"J:BTP177 - Aurobindo Circle, ORR",2024-02-01,12.916527671428572,77.58513393809524,21
"J:BTP177 - Aurobindo Circle, ORR",2024-03-01,12.91649159857143,77.58535221428572,70
"J:BTP177 - Aurobindo Circle, ORR",2024-04-01,12.917748975,77.5850754,8
"J:BTP179 - 9th Block, 28th Main, Jayanagar",2023-11-01,12.917008285294118,77.59535015588234,34
"J:BTP179 - 9th Block, 28th Main, Jayanagar",2023-12-01,12.916903233333334,77.59442655,6
"J:BTP179 - 9th Block, 28th Main, Jayanagar",2024-01-01,12.916935975471699,77.5950812490566,53
"J:BTP179 - 9th Block, 28th Main, Jayanagar",2024-02-01,12.916661300000001,77.59371553333334,3
"J:BTP179 - 9th Block, 28th Main, Jayanagar",2024-03-01,12.9171602,77.5951309,1
"J:BTP179 - 9th Block, 28th Main, Jayanagar",2024-04-01,12.916978307692307,77.59503182307692,13
J:BTP180 - Swagath Poornima Theatre,2023-11-01,12.960051605,77.58744134,20
J:BTP180 - Swagath Poornima Theatre,2023-12-01,12.960717836986301,77.58730295342467,73
J:BTP180 - Swagath Poornima Theatre,2024-01-01,12.960346168888888,77.58721596444444,45
J:BTP180 - Swagath Poornima Theatre,2024-02-01,12.96056060886076,77.58720649493671,79
J:BTP180 - Swagath Poornima Theatre,2024-03-01,12.96029435,77.58768640526316,38
J:BTP180 - Swagath Poornima Theatre,2024-04-01,12.959434383333333,77.58698724999999,6
"J:BTP182 - 19th Main Junction, Rajajinagar",2023-11-01,12.998926088001856,77.55092985549223,193
"J:BTP182 - 19th Main Junction, Rajajinagar",2023-12-01,12.99923285464825,77.55078580709504,299
"J:BTP182 - 19th Main Junction, Rajajinagar",2024-01-01,12.999768549586776,77.55062412438016,242
"J:BTP182 - 19th Main Junction, Rajajinagar",2024-02-01,12.999082914239482,77.55078381521035,309
"J:BTP182 - 19th Main Junction, Rajajinagar",2024-03-01,12.998049719877832,77.55113150812345,255
"J:BTP182 - 19th Main Junction, Rajajinagar",2024-04-01,12.998840139130435,77.55095260434783,92
J:BTP184 - Lalbagh West Gate,2023-11-01,12.948393377941176,77.58009586764706,68
J:BTP184 - Lalbagh West Gate,2023-12-01,12.949207499999998,77.58096550666667,45
J:BTP184 - Lalbagh West Gate,2024-01-01,12.948384876923077,77.57964605384616,13
J:BTP184 - Lalbagh West Gate,2024-02-01,12.948392859999998,77.5797652,5
J:BTP184 - Lalbagh West Gate,2024-03-01,12.948183062068965,77.57978314482759,29
J:BTP184 - Lalbagh West Gate,2024-04-01,12.948003118181818,77.58001896909091,55
"J:BTP186 - 9th Cross, 4th Main, Jayanagar",2023-11-01,12.939136009197979,77.58185600337349,52
"J:BTP186 - 9th Cross, 4th Main, Jayanagar",2023-12-01,12.939370029787234,77.58361338723404,47
"J:BTP186 - 9th Cross, 4th Main, Jayanagar",2024-01-01,12.938967916216217,77.5796925027027,37
"J:BTP186 - 9th Cross, 4th Main, Jayanagar",2024-02-01,12.938532625,77.58010863749999,8
"J:BTP186 - 9th Cross, 4th Main, Jayanagar",2024-03-01,12.939448237362637,77.58367081794871,273
"J:BTP186 - 9th Cross, 4th Main, Jayanagar",2024-04-01,12.939294226356589,77.58292938914728,129
"J:BTP188 - 27th Cross, 4th Main, Jayanagar",2023-11-01,12.92983523125,77.5804583375,16
"J:BTP188 - 27th Cross, 4th Main, Jayanagar",2023-12-01,12.929622442105263,77.58059189210526,38
"J:BTP188 - 27th Cross, 4th Main, Jayanagar",2024-01-01,12.929719820454546,77.58066088181818,44
"J:BTP188 - 27th Cross, 4th Main, Jayanagar",2024-02-01,12.929458949999999,77.580662575,12
"J:BTP188 - 27th Cross, 4th Main, Jayanagar",2024-03-01,12.929623858426964,77.5806727460674,89
"J:BTP188 - 27th Cross, 4th Main, Jayanagar",2024-04-01,12.929743518947369,77.58042707789474,95
"J:BTP189 - New Diagonal Road, Jayanagar",2023-11-01,12.928311902564102,77.58079936410256,39
"J:BTP189 - New Diagonal Road, Jayanagar",2023-12-01,12.928120369144981,77.5806631724907,269
"J:BTP189 - New Diagonal Road, Jayanagar",2024-01-01,12.928099033064516,77.58073606290323,124
"J:BTP189 - New Diagonal Road, Jayanagar",2024-02-01,12.928024075,77.580635471875,32
"J:BTP189 - New Diagonal Road, Jayanagar",2024-03-01,12.927939392391306,77.5807569,92
"J:BTP189 - New Diagonal Road, Jayanagar",2024-04-01,12.928338582608694,77.58063375434783,46
"J:BTP190 - 36th Cross, 4th Main, Jayanagar",2023-11-01,12.922704255941523,77.58041101410662,7
"J:BTP190 - 36th Cross, 4th Main, Jayanagar",2023-12-01,12.922343687804878,77.5809572292683,82
"J:BTP190 - 36th Cross, 4th Main, Jayanagar",2024-01-01,12.922899418116073,77.58166475075146,7
"J:BTP190 - 36th Cross, 4th Main, Jayanagar",2024-02-01,12.923416139215627,77.58310201877144,15
"J:BTP190 - 36th Cross, 4th Main, Jayanagar",2024-03-01,12.922662589726855,77.58146441302426,32
"J:BTP190 - 36th Cross, 4th Main, Jayanagar",2024-04-01,12.923501049999999,77.57936145,2
"J:BTP191 - 40th Cross, 4th Main, Jayanagar",2023-11-01,12.919854674999998,77.58363065833333,12
"J:BTP191 - 40th Cross, 4th Main, Jayanagar",2023-12-01,12.920019556,77.5831994,25
"J:BTP191 - 40th Cross, 4th Main, Jayanagar",2024-01-01,12.920515690909092,77.58171525909091,22
"J:BTP191 - 40th Cross, 4th Main, Jayanagar",2024-02-01,12.920095772222222,77.5810031111111,18
"J:BTP191 - 40th Cross, 4th Main, Jayanagar",2024-03-01,12.919977392592592,77.58178470740741,27
"J:BTP191 - 40th Cross, 4th Main, Jayanagar",2024-04-01,12.91995,77.5836017,1
J:BTP192 - Urvashi Theater,2023-11-01,12.956299249382715,77.58591614074075,81
J:BTP192 - Urvashi Theater,2023-12-01,12.956583637984496,77.58603798837208,129
J:BTP192 - Urvashi Theater,2024-01-01,12.956747330882353,77.58615730147059,136
J:BTP192 - Urvashi Theater,2024-02-01,12.956313914655173,77.58597005,116
J:BTP192 - Urvashi Theater,2024-03-01,12.956653725641026,77.58608501025641,117
J:BTP192 - Urvashi Theater,2024-04-01,12.956068539130433,77.58588055434782,46
J:BTP193 - Vasavi Circle,2023-11-01,12.950457890000001,77.57723981000001,10
J:BTP193 - Vasavi Circle,2023-12-01,12.94937893,77.57659511,10
J:BTP193 - Vasavi Circle,2024-01-01,12.9491049,77.57660099411765,17
J:BTP193 - Vasavi Circle,2024-02-01,12.950055766666665,77.57700065925927,27
J:BTP193 - Vasavi Circle,2024-03-01,12.950030471426063,77.57676673920218,44
J:BTP193 - Vasavi Circle,2024-04-01,12.94823716,77.57610165999999,5
J:BTP196 - Sarakki Main Road,2023-11-01,12.910898166666668,77.57811003333335,6
J:BTP196 - Sarakki Main Road,2023-12-01,12.910906082795698,77.57838054623656,93
J:BTP196 - Sarakki Main Road,2024-01-01,12.910928677777777,77.57778586666667,9
J:BTP196 - Sarakki Main Road,2024-02-01,12.91209568374488,77.57868099444444,18
J:BTP196 - Sarakki Main Road,2024-03-01,12.910148041666666,77.57802471666666,12
"J:BTP197 - 9th Cross, 24th Main, JP Nagar",2023-11-01,12.911750611538462,77.58647443461538,26
"J:BTP197 - 9th Cross, 24th Main, JP Nagar",2023-12-01,12.911241574200545,77.58557983246995,134
"J:BTP197 - 9th Cross, 24th Main, JP Nagar",2024-01-01,12.911767345833333,77.58665189166666,24
"J:BTP197 - 9th Cross, 24th Main, JP Nagar",2024-02-01,12.911512963636364,77.5862801909091,44
"J:BTP197 - 9th Cross, 24th Main, JP Nagar",2024-03-01,12.912128523214287,77.58623489464286,56
"J:BTP202 - East End Main Road, Jayanagar",2023-11-01,12.917169272727273,77.59725534848485,33
"J:BTP202 - East End Main Road, Jayanagar",2023-12-01,12.9169276,77.59705712857144,7
"J:BTP202 - East End Main Road, Jayanagar",2024-01-01,12.917271406060607,77.59690378484848,66
"J:BTP202 - East End Main Road, Jayanagar",2024-02-01,12.917252314285715,77.59695462857142,7
"J:BTP202 - East End Main Road, Jayanagar",2024-03-01,12.916068916666667,77.59786008333333,6
"J:BTP202 - East End Main Road, Jayanagar",2024-04-01,12.917318830434782,77.59675770434782,23
J:BTP203 - RRMR Junction,2023-11-01,12.967921453333334,77.59444988666665,15
J:BTP203 - RRMR Junction,2023-12-01,12.9672409625,77.59383243125001,16
J:BTP203 - RRMR Junction,2024-01-01,12.96689038125,77.5942787125,16
J:BTP203 - RRMR Junction,2024-02-01,12.96758002413793,77.59323305,58
J:BTP203 - RRMR Junction,2024-03-01,12.967279808333332,77.59336470833334,24
J:BTP203 - RRMR Junction,2024-04-01,12.967764,77.5932256,1
"J:BTP204 - ESI Hospital, Rajajinagar",2023-11-01,12.989938263636363,77.55335816233766,77
"J:BTP204 - ESI Hospital, Rajajinagar",2023-12-01,12.990509080165289,77.55353572396695,121
"J:BTP204 - ESI Hospital, Rajajinagar",2024-01-01,12.990244437894736,77.55384257789473,95
"J:BTP204 - ESI Hospital, Rajajinagar",2024-02-01,12.99052136442953,77.55357314697986,149
"J:BTP204 - ESI Hospital, Rajajinagar",2024-03-01,12.990499664130436,77.55355724673913,92
"J:BTP204 - ESI Hospital, Rajajinagar",2024-04-01,12.990242795192309,77.55453676442308,104
J:BTP205 - Modi Hospital Junction,2023-11-01,12.997487757019302,77.5465563091525,54
J:BTP205 - Modi Hospital Junction,2023-12-01,12.997498723418316,77.54702790643381,290
J:BTP205 - Modi Hospital Junction,2024-01-01,12.997477349714286,77.547091048,175
J:BTP205 - Modi Hospital Junction,2024-02-01,12.997476471865442,77.54696678990825,327
J:BTP205 - Modi Hospital Junction,2024-03-01,12.997500219727891,77.54666830204081,147
J:BTP205 - Modi Hospital Junction,2024-04-01,12.997508336538461,77.54722233653845,52
"J:BTP206 - Shankara Mutt Circle, Vijayanagar",2023-11-01,12.998844519565216,77.54182710652174,46
"J:BTP206 - Shankara Mutt Circle, Vijayanagar",2023-12-01,12.998533531034482,77.54127319770114,174
"J:BTP206 - Shankara Mutt Circle, Vijayanagar",2024-01-01,12.99878495338983,77.54145422542372,118
"J:BTP206 - Shankara Mutt Circle, Vijayanagar",2024-02-01,12.99851960728745,77.54152992024291,247
"J:BTP206 - Shankara Mutt Circle, Vijayanagar",2024-03-01,12.998612185,77.54122156166666,120
"J:BTP206 - Shankara Mutt Circle, Vijayanagar",2024-04-01,12.999413928571428,77.54145342857143,14
J:BTP207 - 8th Main Road Basaveshwara Nagar,2023-11-01,12.992241957142857,77.53860068571429,7
J:BTP207 - 8th Main Road Basaveshwara Nagar,2023-12-01,12.991805975,77.5384443375,8
J:BTP207 - 8th Main Road Basaveshwara Nagar,2024-01-01,12.9938880375,77.5392945625,8
J:BTP207 - 8th Main Road Basaveshwara Nagar,2024-02-01,12.99186303773585,77.53849070943396,106
J:BTP207 - 8th Main Road Basaveshwara Nagar,2024-03-01,12.991719060975608,77.53835831219513,82
J:BTP207 - 8th Main Road Basaveshwara Nagar,2024-04-01,12.99223675,77.53867460000001,2
J:BTP208 - Havanur Circle,2023-11-01,12.98785567484905,77.53755019947053,110
J:BTP208 - Havanur Circle,2023-12-01,12.987563136113762,77.53751567533931,97
J:BTP208 - Havanur Circle,2024-01-01,12.988034562962962,77.53747832962962,135
J:BTP208 - Havanur Circle,2024-02-01,12.987944486699508,77.5375916684729,203
J:BTP208 - Havanur Circle,2024-03-01,12.988197141860464,77.5376011683721,215
J:BTP208 - Havanur Circle,2024-04-01,12.987716305199333,77.53751559976398,52
"J:BTP210 - 50th cross, 12th Main , Rajajinagar",2023-11-01,12.986809762295083,77.55532684590163,61
"J:BTP210 - 50th cross, 12th Main , Rajajinagar",2023-12-01,12.987158602564103,77.55483958589744,78
"J:BTP210 - 50th cross, 12th Main , Rajajinagar",2024-01-01,12.987128991463415,77.55532503292683,82
"J:BTP210 - 50th cross, 12th Main , Rajajinagar",2024-02-01,12.986786845669291,77.55508038976379,127
"J:BTP210 - 50th cross, 12th Main , Rajajinagar",2024-03-01,12.986908902857143,77.55507284,70
"J:BTP210 - 50th cross, 12th Main , Rajajinagar",2024-04-01,12.987341013513513,77.55519794594595,37
J:BTP211 - Central Street Junction,2023-11-01,12.98351563390411,77.60340650890411,876
J:BTP211 - Central Street Junction,2023-12-01,12.983378050384477,77.60337429245136,771
J:BTP211 - Central Street Junction,2024-01-01,12.983509520391062,77.60347056022347,1790
J:BTP211 - Central Street Junction,2024-02-01,12.98304626947033,77.60355745667735,707
J:BTP211 - Central Street Junction,2024-03-01,12.98338564981203,77.60348513073309,1064
J:BTP211 - Central Street Junction,2024-04-01,12.982448963333335,77.60328199888889,180
J:BTP212 - Minto Junction,2023-11-01,12.9606008,77.5711017,1
J:BTP212 - Minto Junction,2023-12-01,12.9604518,77.5713586,1
J:BTP212 - Minto Junction,2024-01-01,12.959375433333333,77.57174383333334,3
J:BTP212 - Minto Junction,2024-02-01,12.960174032258065,77.57150910967741,31
J:BTP212 - Minto Junction,2024-03-01,12.960469548717949,77.57135442564103,39
J:BTP212 - Minto Junction,2024-04-01,12.960543566666667,77.57083096666668,3
J:BTP214 - 5th Main Chamrajpet  Junction,2023-11-01,12.961219216470587,77.56110675294117,85
J:BTP214 - 5th Main Chamrajpet  Junction,2023-12-01,12.964104311627908,77.55488643023256,43
J:BTP214 - 5th Main Chamrajpet  Junction,2024-01-01,12.973711754838709,77.5346304516129,31
J:BTP214 - 5th Main Chamrajpet  Junction,2024-02-01,12.96497429090909,77.55214792272727,22
J:BTP214 - 5th Main Chamrajpet  Junction,2024-03-01,12.966305040270672,77.54885108200665,71
J:BTP215 - Vanivillas Junction,2023-11-01,12.945856301188904,77.57060433066452,91
J:BTP215 - Vanivillas Junction,2023-12-01,12.945894460894438,77.56972839616587,112
J:BTP215 - Vanivillas Junction,2024-01-01,12.94556740630147,77.57069633319044,45
J:BTP215 - Vanivillas Junction,2024-02-01,12.947275036065575,77.57032271967213,61
J:BTP215 - Vanivillas Junction,2024-03-01,12.94648557948718,77.56993085128205,39
J:BTP215 - Vanivillas Junction,2024-04-01,12.945997622093024,77.57033217093023,86
J:BTP216 - Yediyur Junction,2023-11-01,12.938214566666666,77.57693585833333,24
J:BTP216 - Yediyur Junction,2023-12-01,12.93831401904762,77.57691401904762,21
J:BTP216 - Yediyur Junction,2024-01-01,12.937867903703705,77.57690175185186,27
J:BTP216 - Yediyur Junction,2024-02-01,12.938285333333333,77.57695455555556,18
J:BTP216 - Yediyur Junction,2024-03-01,12.937815467218373,77.57679597728088,50
J:BTP216 - Yediyur Junction,2024-04-01,12.938112046875,77.576902690625,32
J:BTP217 - Baleyele Junction,2023-11-01,12.95743044,77.5693047,10
J:BTP217 - Baleyele Junction,2023-12-01,12.9576344,77.5691203,2
J:BTP217 - Baleyele Junction,2024-01-01,12.957177025,77.568918475,4
J:BTP217 - Baleyele Junction,2024-02-01,12.956634135294118,77.56968201764707,17
J:BTP217 - Baleyele Junction,2024-03-01,12.957654221276597,77.56950491489361,47
J:BTP217 - Baleyele Junction,2024-04-01,12.957319822790055,77.56895446829199,5
J:BTP218 - Syndicate Bank Junction,2023-11-01,12.936110958695652,77.58446671304348,46
J:BTP218 - Syndicate Bank Junction,2023-12-01,12.934582789655172,77.58468641206898,58
J:BTP218 - Syndicate Bank Junction,2024-01-01,12.934977665,77.58444474666666,60
J:BTP218 - Syndicate Bank Junction,2024-02-01,12.934637587777777,77.58451995555555,90
J:BTP218 - Syndicate Bank Junction,2024-03-01,12.933912070967743,77.58417176989248,93
J:BTP218 - Syndicate Bank Junction,2024-04-01,12.933395825,77.5845682,4
J:BTP219 - Canara Bank Junction,2023-11-01,12.931113407352942,77.58442241911766,68
J:BTP219 - Canara Bank Junction,2023-12-01,12.931075281944445,77.58500992083333,72
J:BTP219 - Canara Bank Junction,2024-01-01,12.931281029896907,77.58453792061856,97
J:BTP219 - Canara Bank Junction,2024-02-01,12.931093302439026,77.5847375,41
J:BTP219 - Canara Bank Junction,2024-03-01,12.931153639344263,77.58417957868852,61
J:BTP219 - Canara Bank Junction,2024-04-01,12.931330278947367,77.58386534736842,19
J:BTP220 - Puttanna Junction,2023-11-01,12.928870505263157,77.5824225,76
J:BTP220 - Puttanna Junction,2023-12-01,12.928954814473684,77.58294139473685,76
J:BTP220 - Puttanna Junction,2024-01-01,12.928589326829268,77.58272316829269,41
J:BTP220 - Puttanna Junction,2024-02-01,12.928704775,77.58276968958334,48
J:BTP220 - Puttanna Junction,2024-03-01,12.92896685769231,77.58337438653847,52
J:BTP220 - Puttanna Junction,2024-04-01,12.9293215,77.5838637,1
"J:BTP221 - 15th Cross, 24th Main, JP Nagar",2023-11-01,12.906192155555555,77.58903251111111,9
"J:BTP221 - 15th Cross, 24th Main, JP Nagar",2023-12-01,12.904796660869565,77.58604136956522,23
"J:BTP221 - 15th Cross, 24th Main, JP Nagar",2024-01-01,12.905145395555554,77.58604839333333,45
"J:BTP221 - 15th Cross, 24th Main, JP Nagar",2024-02-01,12.905813866666668,77.5877439,3
"J:BTP221 - 15th Cross, 24th Main, JP Nagar",2024-03-01,12.904606970588235,77.58563705294118,34
"J:BTP221 - 15th Cross, 24th Main, JP Nagar",2024-04-01,12.90547385,77.58529060000001,2
J:BTP222 - Delmia Circle,2023-11-01,12.905926259375,77.592887103125,32
J:BTP222 - Delmia Circle,2023-12-01,12.905976304761904,77.59315632857142,21
J:BTP222 - Delmia Circle,2024-01-01,12.906517817647059,77.5917973,17
J:BTP222 - Delmia Circle,2024-02-01,12.905049550000001,77.59306771666667,6
J:BTP222 - Delmia Circle,2024-03-01,12.905660719047619,77.59229485714286,21
J:BTP222 - Delmia Circle,2024-04-01,12.9062968,77.5925219,1
J:BTP225 - Geetha Junction,2023-11-01,12.928273466666665,77.58585793333333,51
J:BTP225 - Geetha Junction,2023-12-01,12.928301036507937,77.58589851428572,63
J:BTP225 - Geetha Junction,2024-01-01,12.928392791891891,77.58576877972973,74
J:BTP225 - Geetha Junction,2024-02-01,12.928359569444446,77.58608956111111,36
J:BTP225 - Geetha Junction,2024-03-01,12.928350391379311,77.58583680689654,58
J:BTP225 - Geetha Junction,2024-04-01,12.928358679999999,77.58614417999999,5
"J:BTP226 - 33rd Cross, 11th Main, Jayanagar",2023-11-01,12.926002565833333,77.58594884333334,120
"J:BTP226 - 33rd Cross, 11th Main, Jayanagar",2023-12-01,12.925954661739132,77.5856380547826,115
"J:BTP226 - 33rd Cross, 11th Main, Jayanagar",2024-01-01,12.926204672131147,77.58560337868853,61
"J:BTP226 - 33rd Cross, 11th Main, Jayanagar",2024-02-01,12.926161188764045,77.58512239101124,89
"J:BTP226 - 33rd Cross, 11th Main, Jayanagar",2024-03-01,12.926027708620689,77.58553456724138,58
"J:BTP226 - 33rd Cross, 11th Main, Jayanagar",2024-04-01,12.924782897959183,77.58592592653062,49
